track_id,artist_name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,msPlayed
1mHuDqFVDEi5DLFJ0Pyz3d,cadode,japanese alternative pop,0.542,0.654,9,-8.384,1,0.0376,0.391,3.75E-05,0.186,0.487,88.008,214117,214117
1M3DeTf5xVoEPNL8FF5vsi,Nessa Barrett,social media pop,0.474,0.68,7,-6.354,0,0.0733,0.0811,0,0.171,0.272,171.997,164994,1158375
60PINd8oHZjazE0J9cuKcA,zxcursed,ukrainian viral pop,0.591,0.703,11,-5.807,1,0.0684,0.000291,6.18E-06,0.309,0.705,122.031,97377,97243
5lCtzEEl2FxySHX4zR9yEf,Grady,indie electropop,0.415,0.456,0,-7.315,1,0.106,0.934,0,0.49,0.72,181.452,100750,1303964
7oeNO6HoCTIHIuoNUp2Ur4,Knxwledge,abstract beats,0.576,0.636,4,-8.688,1,0.0755,0.399,0.0513,0.23,0.438,78.244,73898,115537
5OP0U4jk5U3LNquIGf85r8,luvbyrd,anime lo-fi,0.926,0.159,2,-17.805,1,0.1,0.949,0.885,0.0867,0.506,124.058,110444,7227135
6nXwthh92R2HlnyBWtHgHP,Zaeden,desi pop,0.723,0.56,5,-8.324,0,0.035,0.645,7.42E-06,0.228,0.619,145.022,200276,23301
3RLshk3cDQOqWhSIRCVaXL,Nessa Barrett,social media pop,0.484,0.643,1,-4.72,1,0.0416,0.0036,0,0.243,0.345,163.97,195191,2422748
4vvZKGxwq09jL4F30aF1Om,Poetics,,0.735,0.312,5,-24.095,0,0.188,0.763,0.806,0.112,0.0544,60.504,111080,111079
4VNfmajNNjcgh9TvOT2HZt,glaive,glitchcore,0.628,0.538,0,-5.346,1,0.0349,0.074,0,0.0795,0.118,143.036,127355,127271
2D1TTiw2pRycUrGamzloUS,Suriel Hess,singer-songwriter pop,0.443,0.535,2,-7.477,1,0.167,0.718,0,0.144,0.345,96.149,152120,152119
4oozP2hnvCnePEWvWcJuSP,gnash,alt z,0.506,0.381,1,-10.953,0,0.266,0.427,0.00238,0.139,0.0389,92.11,175229,695156
0l7p0r4CQuMY6y0T6OWGau,Clinton N,,0.651,0.728,0,-7.334,0,0.033,0.109,5.53E-05,0.148,0.372,133.003,142307,19368
66k75vZNgRnOuJosuAFNeY,lofi.samurai,japanese chillhop,0.533,0.331,10,-15.903,0,0.587,0.982,0.648,0.829,0.23,69.527,85979,85979
4NUgJ9gYHuAhaT3bj9ONh3,Ali Gatie,canadian hip hop,0.639,0.404,4,-7.68,0,0.037,0.0166,0,0.343,0.045,138.054,177440,2462
4f9IfFvBFm7Gsf1IVEudyf,Tate McRae,alt z,0.642,0.392,4,-7.846,0,0.0372,0.0151,0,0.352,0.0479,138.065,177440,1386569
4bJNErUhEiZHkFtAwQDycd,hrishi,,0.601,0.587,7,-6.967,0,0.161,0.0841,4.59E-06,0.152,0.397,176.057,148666,3731514
4033bOwovL5l4CLXYM6kZL,Paycheck,sad rap,0.959,0.317,11,-18.153,0,0.197,0.649,0.00103,0.113,0.641,119.021,108482,1574754
3B3LaCPJ0PJZzXhGh1Nkzv,dwilly,,0.759,0.672,0,-2.673,0,0.119,0.442,8.56E-05,0.0799,0.648,80.018,186194,186194
6zo4vzjKdiVHQj83e7FjxC,Josh Golden,la pop,0.371,0.565,1,-7.222,1,0.0427,0.0643,0.00319,0.35,0.068,113.385,209736,341517
6wv5lxSg3U9DSC5KvbQdfr,Linearwave,anime lo-fi,0.626,0.201,2,-12.888,0,0.0369,0.951,0.945,0.0905,0.266,131.046,97099,97099
7KYuvjh2Bhtx77yZSHYEMx,cookii,hyperpop,0.646,0.396,2,-9.376,1,0.06,0.0188,1.01E-05,0.0713,0.435,129.399,165169,127927
2E1eJCNpEniIB1NsDqyGzR,Isaac Dunbar,alt z,0.686,0.677,1,-7.064,1,0.162,0.153,0,0.0906,0.365,114.988,187800,562316
49wZPjRR4RbW09m3yNOVzq,Matt Van,,0.534,0.209,5,-11.883,0,0.034,0.837,8.36E-05,0.111,0.291,145.697,166027,996162
0u2P5u6lvoDfwTYjAADbn4,Billie Eilish,art pop,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,1041219
5TTXEcfsYLh6fTarLaevTi,NIKI,indonesian r&b,0.752,0.494,0,-8.18,1,0.0559,0.432,0,0.0869,0.227,117.901,171356,1034646
7oJPmo2YL566okOf1RQcCp,Conro,canadian electronic,0.807,0.836,0,-4.359,0,0.0359,0.0434,0.396,0.113,0.962,120.057,181000,5488148
439TlnnznSiBbQbgXiBqAd,Kendrick Lamar,conscious hip hop,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,350120,200570
36fC4xtAucJ7KH6sdSDDo7,Matt Maltese,indie anthem-folk,0.641,0.533,10,-8.421,1,0.0516,0.597,2.35E-06,0.143,0.64,156.995,211075,639062
50eJOxJiGmJ7PBZaTKpje1,Machine Gun Kelly,ohio hip hop,0.665,0.678,5,-4.122,0,0.0315,0.00156,0,0.474,0.682,131.986,122570,122571
3nvO8e555P44mjEfdiP9p7,Josh Golden,la pop,0.623,0.609,11,-3.827,0,0.0345,0.437,0,0.0888,0.217,105.137,151146,624688
0RYHqnmtNRfbYxP6Dn8Vse,siouxxie sixxsta,glitchcore,0.608,0.792,9,-5.721,1,0.0355,0.000674,0.653,0.252,0.611,161.104,144536,144535
5tiZBnx5IvETA0Pj3gELjn,blackbear,pop,0.742,0.679,7,-4.594,1,0.0259,0.0488,0,0.0754,0.856,100.041,201398,453865
0BYa5V0RyOYthDeCMUBJQZ,RADWIMPS,j-pop,0.617,0.592,4,-4.816,1,0.0289,0.0204,1.05E-06,0.147,0.374,117.97,281493,27377
6VomQpgjGXJOwNy6CrCn7T,young friend,modern indie pop,0.734,0.206,4,-13.501,1,0.04,0.808,0.237,0.152,0.205,126.072,179446,865959
4iOCUx2BEvgLpEPv4uxrDY,Sarcastic Sounds,lo-fi chill,0.677,0.605,5,-9.751,1,0.0513,0.847,9.00E-06,0.0892,0.659,90.046,150333,300666
1G9YZPtxUGfl1yVw7kq4yc,Gracie Abrams,alt z,0.705,0.281,2,-7.991,1,0.0863,0.856,0,0.117,0.211,84.882,160507,481518
5K9tfeoiztw94dyWzF39jq,Vierre Cloud,sped up,0.544,0.855,6,-7.461,1,0.093,0.0426,0.157,0.167,0.517,171.349,129543,129543
7865MYTYATLVWUUApjAzSW,blackbear,pop,0.754,0.486,8,-8.864,1,0.143,0.199,1.98E-05,0.115,0.151,101.922,220588,219938
4228YpK0ZZuY4CZzBDVi3q,JVKE,modern indie pop,0.594,0.494,2,-4.262,1,0.0722,0.571,2.48E-05,0.206,0.486,180.132,148298,2521175
2Qn6WHJrY5Im82Jux8FboH,dhruv,nyc pop,0.735,0.501,11,-11.257,0,0.167,0.627,0.0013,0.104,0.551,92.031,159130,159125
28Jp7gcgysBhWZJ9mnXEYd,BETWEEN FRIENDS,indie pop,0.386,0.516,0,-9.223,1,0.285,0.515,0,0.0972,0.556,95,193280,269795
24Sqz5FNuD6D5Utxeg4DmK,keshi,chill r&b,0.565,0.707,5,-4.98,1,0.0357,0.568,0,0.374,0.401,79.973,184011,185891
1sQqEFnM795rH2ivnFeZyu,Kanisan,lo-fi study,0.585,0.172,9,-15.14,0,0.0668,0.732,0.918,0.0971,0.0484,79.939,136687,136687
2r3IAEgJ2dUsHB6ONdoLDP,blackbear,pop,0.64,0.655,9,-4.684,0,0.0414,0.0362,0,0.456,0.389,122.967,183433,183346
7kDUspsoYfLkWnZR7qwHZl,Machine Gun Kelly,ohio hip hop,0.731,0.675,5,-5.134,0,0.0434,0.00473,0,0.141,0.298,124.939,139461,1186265
7ArrPiY7Xhl8J1bW2Ui0qy,blackbear,pop,0.643,0.521,6,-7.966,1,0.0516,0.241,0,0.0896,0.678,159.964,198000,197793
,чачкалица,,,,,,,,,,,,,,1454603
1L1UEIyGtc5qrJUfiloqTZ,blackbear,pop,0.742,0.639,2,-7.63,0,0.183,0.124,0,0.114,0.356,115.078,169431,169219
0FkKoIRproCB2faGlpPtry,blackbear,pop,0.821,0.517,6,-10.488,0,0.0497,0.201,3.74E-06,0.203,0.722,115.087,153913,153937
4d2ZJ9W7dkQuITwUCTuD5n,Zach Hood,alt z,0.579,0.454,9,-7.264,1,0.0427,0.465,0,0.0997,0.461,78.949,155223,2869085
3uwqqyI7wOt14iz5aWglZb,LANY,la pop,0.658,0.74,7,-6.631,1,0.0331,0.0992,0,0.186,0.285,101.026,162316,798229
56YKEy2qCXc3jSvg30pbk0,Kainbeats,anime lo-fi,0.549,0.06,6,-20.541,1,0.0329,0.917,0.94,0.339,0.0603,64.556,150233,300464
5ttql4WZYAh4LGUSMhQcJc,Zachary Knowles,bedroom soul,0.689,0.346,8,-14.561,1,0.0709,0.627,0.000193,0.104,0.395,75.025,252800,83058
3IwadYiQKN7O51JgIH9PBC,Yot Club,bedroom pop,0.651,0.696,7,-7.889,1,0.0314,0.0949,0.903,0.387,0.62,130.27,166458,104241
7GLBqDKAJLCLIsj2GEDkSw,LANY,la pop,0.569,0.291,0,-14.509,1,0.043,0.744,0,0.137,0.313,151.659,197480,10289176
63OuVP82qzZpONYrwVS9cX,Atlas in Motion,,0.421,0.182,3,-15.009,1,0.0612,0.937,1.19E-05,0.639,0.168,74.221,224875,227254
0mkM19QK1ZYcJzBKgY3ckK,Delayde,lo-fi beats,0.647,0.114,8,-22.331,1,0.0539,0.956,0.903,0.113,0.11,72.974,170959,512874
38ywo4HXKHVuOyMUzpYu7Y,cookii,hyperpop,0.765,0.442,4,-6.602,1,0.0421,0.149,0,0.0674,0.913,124.999,161312,161276
2b2LUjMx9LKwIARJf93Rbd,Jeremy Zucker,alt z,0.778,0.313,4,-9.288,1,0.421,0.301,0,0.667,0.707,68.936,174520,1785833
6qtoHId8ZoJ3J5JG6eOqJB,ella jane,alt z,0.788,0.545,3,-7.647,1,0.0487,0.475,0.0138,0.134,0.583,119.948,170000,1256812
05UKPuq9D7C6YDaps38ReU,lilspirit,,0.481,0.51,2,-8.73,0,0.279,0.602,0,0.145,0.545,90.621,177730,177729
46IbTqaHrikVVcvgUBbLyJ,Alaina Castillo,alt z,0.458,0.521,8,-6.348,0,0.0943,0.417,0,0.368,0.449,89.827,220236,1196295
6D9tzZdTwuPMxVZ2gD6GqJ,sad alex,modern indie pop,0.734,0.579,11,-5.988,1,0.0958,0.372,1.17E-06,0.0646,0.485,102.029,141765,141741
40MySZuE1XLm9ytnL3qDqy,colours in the dark,lo-fi sleep,0.528,0.0887,7,-22.654,1,0.0392,0.906,0.913,0.0891,0.058,119.995,141000,564000
0PJIbOdMs3bd5AT8liULMQ,Jeremih,chicago rap,0.418,0.724,5,-3.724,1,0.0964,0.213,0,0.112,0.604,78.521,238320,1685531
6XpVAVpg3PfxcoO0tUG8jJ,Marco Luka,,0.634,0.526,7,-8.21,0,0.036,0.172,0.0373,0.128,0.143,143.998,140000,16026164
49GFP1sA528wDMaDdQgwLo,blackbear,pop,0.742,0.46,1,-11.229,1,0.0635,0.243,0,0.102,0.116,99.073,169697,169581
7AO3VqeTAOOG4KVgl9R4MX,apollw,,0.795,0.228,4,-13.387,1,0.0367,0.922,0.919,0.109,0.435,130.025,187848,563544
4NWBKP6OrA8dhpx82f06Jz,l i l a,instrumental math rock,0.536,0.757,8,-6.992,1,0.0513,0.556,0.807,0.0751,0.739,170.08,197552,1392328
64oWLmeRfpTwiuxthP7yCe,blackbear,pop,0.656,0.741,11,-4.998,0,0.18,0.0847,0,0.111,0.882,154.937,212129,211930
1pVvfmQB9OB8FqCbp2UGA8,Feyesal,,0.713,0.345,0,-8.55,0,0.0374,0.364,0.00252,0.393,0.347,107.637,157643,1418778
2eoIiFKxEEn77cFFQ7NeI8,glaive,glitchcore,0.515,0.527,0,-5.719,0,0.0385,0.0633,0,0.214,0.371,159.987,136134,408283
5v2S0IqMixb6x1fDL93Szr,mxmtoon,alt z,0.569,0.108,9,-15.855,1,0.035,0.883,0,0.112,0.181,110.421,271915,17980
35mvY5S1H3J2QZyna3TFe0,Ariana Grande,pop,0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,172325,16866
1cM5ZxP4h3TC1BH7auvZTE,kairos,lo-fi sleep,0.566,0.0848,10,-22.699,1,0.0352,0.893,0.919,0.101,0.0772,126.031,180000,540000
3Bpi6ftDwnDqlbYJnjQqMw,Kainbeats,anime lo-fi,0.724,0.0769,9,-18.054,1,0.0639,0.956,0.751,0.0981,0.201,143.95,137084,411252
4GRLGjwgWzZ33HQU3BIdH9,Marco Luka,,0.698,0.53,6,-7.877,0,0.086,0.16,0,0.1,0.311,94.03,165725,185731
6IUVdUkKw18jHqFAjl7y8k,glaive,glitchcore,0.403,0.888,1,-2.842,1,0.12,0.0262,0,0.201,0.404,84.947,134112,412516
3TK0rB4H4oKHjf1l3Dteop,prodby668,sped up,0.639,0.52,5,-10.77,1,0.0934,0.0506,0.897,0.0995,0.833,159.984,120245,120244
6c4XR6urBbWreT60gkWTmu,Sølace,lo-fi chill,0.704,0.264,4,-12.63,1,0.0434,0.742,0.131,0.173,0.108,139.971,180062,720248
2XetkGYnzGVJKcw467pqKA,Jades Goudreault,la pop,0.58,0.474,1,-13.952,0,0.2,0.791,2.48E-05,0.141,0.369,119.908,212010,200807
1xyUCr7dIJYaUaaiDf4Q1L,blackbear,pop,0.717,0.712,0,-6.098,1,0.0765,0.00663,0,0.0756,0.825,97.019,171172,1882006
7rq1zCf90CnU7OalBLIgNp,Tate McRae,alt z,0.666,0.593,2,-5.905,1,0.0373,0.318,0,0.414,0.329,140.013,185850,2793375
1LmNhEkyaKl1mSJDNSNwjZ,50landing,,0.665,0.507,1,-9.069,1,0.257,0.645,0,0.627,0.509,89.023,171236,342470
5N8lKFhEI3LGGED1Bq2RND,blackbear,pop,0.744,0.407,6,-10.513,1,0.0657,0.103,0,0.128,0.621,100.004,172852,172825
55cwGtYrExG7slEAor5jeR,vaultboy,singer-songwriter pop,0.741,0.622,10,-8.006,1,0.0395,0.137,0,0.106,0.47,136.014,152987,3775176
0e7ipj03S05BNilyu5bRzt,Post Malone,dfw rap,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801,218147,3960
,fats'e,,,,,,,,,,,,,,16722
5fr1gqzvwrPrGS76ltBsFK,brakence,glitchcore,0.521,0.254,2,-13.554,1,0.407,0.654,0,0.427,0.55,115.65,222493,5062403
0o2Jngx6YVivDjE6RqqFlF,raspy,pittsburgh rap,0.862,0.539,1,-6.975,1,0.0788,0.225,0,0.111,0.439,130.03,150883,150883
05ABOPiW13nqIedJfqmfPM,Tate McRae,alt z,0.64,0.593,10,-6.068,1,0.0431,0.32,0,0.104,0.432,155.08,147713,3584645
4cpTmeVi7oRQEtAdHEyGpK,ROLE MODEL,alt z,0.448,0.119,4,-15.138,1,0.0403,0.736,0,0.145,0.333,140.591,200107,1400742
15Br2J1kEKCNXCuDtxtfFf,Beowülf,lo-fi chill,0.832,0.181,11,-20.989,1,0.0603,0.835,0.0304,0.117,0.213,106.032,110943,2726265
6JdU7eaEl9fPAq0sEVNzGc,Sarcastic Sounds,lo-fi chill,0.71,0.415,8,-9.561,1,0.0908,0.902,0.00236,0.149,0.418,92.016,86749,123626
4jSE5cAaa5rwTyhDSXfwQN,Ruel,alt z,0.438,0.315,2,-10.941,0,0.044,0.566,0,0.606,0.151,156.031,238500,470947
1SgUjGzbmmMOsGFTVwQ59L,SEB,,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000,1044238
5ppUThWn9v9lZyqLRrfb4D,Hong Kong Boyfriend,bedroom r&b,0.667,0.338,10,-8.295,1,0.083,0.551,0.174,0.109,0.392,79.963,138000,2867371
0vBlrSOT8xxEBgKay0Otr4,Greyson Chance,post-teen pop,0.822,0.448,9,-4.33,1,0.0465,0.296,3.28E-06,0.0683,0.45,105.01,170364,1085734
1KGdQEfndsSEs9XnEccR38,Billy Hammer,lo-fi cover,0.593,0.575,2,-10.701,1,0.076,0.802,0.892,0.101,0.293,80.079,95017,95017
0I51DCEQPXoPRqsYQBII4H,DRWN.,chillhop,0.371,0.0605,4,-13.516,0,0.168,0.888,0.828,0.0732,0.375,236.196,146000,146000
4VLX1i52yOU3uDUz3xYNgz,Mokita,chill pop,0.55,0.534,6,-7.157,1,0.0284,0.454,9.04E-06,0.0722,0.407,80.003,215979,433799
1qYP1ilykWbJr5wF85SNQV,blackbear,pop,0.585,0.512,1,-9.764,0,0.527,0.473,1.56E-06,0.131,0.698,121.896,185287,197821
6NU3w0CtU7g9boAarIAkO4,Zachary Knowles,bedroom soul,0.732,0.421,1,-8.364,0,0.0876,0.685,4.07E-05,0.224,0.482,126.943,231496,231373
4JEGeqPF0RH7oi1lHdtbK6,Zachary Knowles,bedroom soul,0.658,0.431,5,-8.902,1,0.0437,0.817,8.28E-06,0.21,0.464,90.003,168782,3762382
1bd4heB3yXc5iFTPoOMPuo,Tate McRae,alt z,0.589,0.364,1,-8.079,0,0.0419,0.595,0,0.334,0.21,104.991,187629,4435273
0rWMOzZ7fFYZWI1qlCY4Ig,blackbear,pop,0.68,0.423,6,-6.279,1,0.0321,0.597,0,0.371,0.686,85.042,149254,298186
7yCyhsU75MYdbeqRLhLY51,Sasha Alex Sloan,alt z,0.753,0.41,0,-10.636,0,0.132,0.817,0.00219,0.104,0.23,92.999,206437,3218959
0JJOMTq5ct7VdYlimQ7pJL,kairos,lo-fi sleep,0.492,0.0511,2,-23.325,1,0.0315,0.979,0.915,0.0948,0.0584,128.159,213750,427500
7KW1AtQKFToSoF1kmyk2wE,Powfu,sad lo-fi,0.419,0.408,9,-10.899,0,0.25,0.95,0,0.35,0.502,62.829,187500,3323650
64rdMeK4S6axnbekny7G2D,blackbear,pop,0.596,0.794,7,-5.366,1,0.0338,0.0193,1.40E-06,0.0997,0.246,97,187024,186939
3qpq58IwLwMtsZ667ch7BP,luca.,lo-fi chill,0.434,0.299,10,-12.924,1,0.0288,0.615,0.00121,0.0682,0.147,109.904,164500,164500
5CwA7YPNAcXVJmazELgRc0,Heather Sommer,alt z,0.679,0.525,9,-8.721,1,0.0594,0.0899,3.53E-05,0.09,0.333,106.871,163738,4543454
6LxK2qgFfhulANhRHLBaDj,Mokita,chill pop,0.535,0.578,4,-8.088,1,0.0689,0.764,0.195,0.0967,0.487,111.588,193924,283813
5lIkxf9apwwahN64CLgGOI,ElyOtto,hyperpop,0.646,0.789,2,-4.556,1,0.0387,0.0394,0,0.238,0.854,177.879,99733,99588
4DOvwcmqmeJXcomd7xhleR,glaive,glitchcore,0.506,0.836,9,-5.938,1,0.155,0.083,0,0.0942,0.342,154.626,117313,3019435
7Jrt2Ipd2qSOKtytwCGEAU,Zachary Knowles,bedroom soul,0.772,0.469,1,-7.992,1,0.0384,0.744,0,0.109,0.7,118.057,135992,4676478
62C8Bd6EgEOofLZ1COjF3n,carwash,,0.693,0.575,8,-8.887,1,0.0727,0.124,0.946,0.102,0.728,130.033,160659,159891
0o9t52kMt1yNHE0IDmdu43,Skinny Atlas,lo-fi chill,0.521,0.523,6,-7.621,1,0.0362,0.233,0,0.403,0.343,145.156,172138,344274
172zA5Yn0YzayQWvEJuGAm,cinnamons,,0.688,0.704,3,-6.315,1,0.0303,0.104,0,0.0672,0.849,131.969,251818,5739985
11cufrIGJ6pbcVqJ205Eqe,carwash,,0.449,0.842,8,-6.094,1,0.0311,0.391,0.868,0.282,0.915,90.047,145333,25775
3V5PkCdHl3g1w2uiimU0jT,glaive,glitchcore,0.622,0.79,8,-5.664,1,0.0973,0.00939,0,0.116,0.435,150.032,123204,246215
7cflqPPi3zWfLFRRBTWeh6,Jeremy Zucker,alt z,0.776,0.353,4,-8.317,0,0.0687,0.435,0,0.302,0.658,138.035,189800,189795
6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,colombian pop,0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,160191,0
6W4SftknKhWj0iFoHN7aYU,Tate McRae,alt z,0.394,0.398,0,-10.202,1,0.219,0.573,0,0.313,0.361,78.438,174300,1376628
6wnMHTsBUPsiDoWB8LzYgT,blackbear,pop,0.703,0.408,4,-7.883,0,0.139,0.42,0,0.176,0.313,108.026,151111,150956
78UebmUUgYn2F5LwIzgRMO,blackbear,pop,0.585,0.952,2,-1.498,1,0.311,0.0044,1.41E-05,0.117,0.343,150.177,185600,79990
4W6hw11XKWUMDdy6OtRP6l,blackbear,pop,0.674,0.596,4,-6.038,0,0.0622,0.0101,1.06E-06,0.104,0.184,110.066,198545,1295
356Cveas21VQQ6LlbcBMfT,Powfu,sad lo-fi,0.579,0.402,2,-9.687,1,0.0392,0.777,0,0.316,0.516,152.067,189628,3880487
0giBb5q4vwZi6Zn6BviLgI,96 Zeus,lo-fi sleep,0.681,0.0663,3,-29.287,1,0.0419,0.991,0.972,0.106,0.161,79.967,126252,252502
4yb8suVmTLxvSb8hT6EmT6,EMELINE,alt z,0.378,0.587,10,-7.755,1,0.163,0.232,0,0.455,0.498,181.452,142966,814196
1aEsTgCsv8nOjEgyEoRCpS,Jeremy Zucker,alt z,0.441,0.202,7,-12.499,1,0.0381,0.732,2.60E-05,0.126,0.269,77.971,174587,784377
2PWTZV5znjLtZC5T1EVJvL,JVKE,modern indie pop,0.422,0.44,11,-5.53,1,0.0544,0.617,0,0.0837,0.332,128.934,120308,1410897
0T2zPVlS2Oyy0BXlmvYKTe,JVKE,modern indie pop,0.411,0.547,11,-4.815,1,0.0706,0.66,0,0.078,0.552,128.44,120157,70369
4RxdAzEmkPXTiIU6ULLoXh,JVKE,modern indie pop,0.707,0.474,1,-4.603,1,0.0672,0.578,0,0.11,0.538,109.991,157636,73240
2ch4KLYvi9ZGq2pNyEsMom,mj apanay,bedroom r&b,0.652,0.256,10,-13.4,0,0.0799,0.874,0,0.163,0.408,119.414,225933,16553
2LZtTBORHwvehJlJZBQCJB,chief.,lo-fi beats,0.382,0.18,9,-14.781,0,0.0485,0.887,0.816,0.0969,0.0752,153.347,129780,129779
4vsAUbPb6q9FpC4AGBFdVh,Loote,alt z,0.32,0.5,3,-7.979,1,0.0994,0.134,0,0.108,0.142,91.361,202600,14625349
3tb3sGsGLnSsyUxue8Aetd,Ruel,alt z,0.754,0.706,5,-6.145,1,0.0923,0.237,3.46E-05,0.097,0.536,81.943,186935,560418
7lQyUSFLyCa8o4rBxsUNPU,bbno$,canadian hip hop,0.572,0.881,2,-5.041,1,0.142,0.0279,3.07E-05,0.342,0.784,160.182,141133,141133
4RCpHnkhMmm67EKbI4aEO7,blackbear,pop,0.544,0.704,4,-5.678,0,0.0435,0.0156,0,0.164,0.265,80.029,189062,7287914
3bwIVaOlLSX4rInoLgB3uX,niteboi,drift phonk,0.483,0.531,4,-10.091,0,0.0604,0.0582,0.906,0.111,0.0973,123.942,174299,174175
0F8QIEDGaGQeUyGbKwfr1R,Choti Ungli,,0.712,0.569,2,-11.809,1,0.146,0.0339,0.000494,0.373,0.0737,120.946,144840,29250
,slowed and reverbed tunes,,,,,,,,,,,,,,516938
,slowed + reverb tazzy,,,,,,,,,,,,,,147467
4WghJOMjDpGdlk3b8aJIgy,Kehlani,pop,0.563,0.756,0,-3.852,0,0.0579,0.196,0,0.245,0.234,100.012,182227,299495
0363Rz5nMpTlYWZ4kmjM2L,Ruel,alt z,0.691,0.465,3,-8.061,0,0.0502,0.0829,1.58E-06,0.126,0.291,96.02,179307,179307
4cwrZdlGau9HsvmqXK44cd,Nic D,singer-songwriter pop,0.719,0.495,10,-5.889,0,0.18,0.0914,3.15E-06,0.104,0.471,84.983,135576,71094
5vF8nrR4e8V8Rj2itbrC9B,Josh Golden,la pop,0.622,0.723,7,-5.219,0,0.0509,0.396,0,0.61,0.436,139.958,181090,18958528
5Sk39LuvdwuvL84jD01Dum,MUPP,drift phonk,0.706,0.91,1,-3.527,1,0.146,0.175,2.00E-06,0.11,0.667,126.007,107045,811168
0D45ixbwxjkT4S7V1kpt5y,MUPP,drift phonk,0.654,0.944,1,-3.207,1,0.223,0.207,2.01E-06,0.126,0.632,147.308,91582,91582
6RDprVH0kpTInb9gCjsjTj,Pomme,french pop,0.409,0.24,5,-8.844,1,0.0344,0.956,0.000433,0.744,0.393,84.894,237600,783910
0Zf6XBkEVhs8TRaMaOpo8v,Jadu Jadu,,0.712,0.442,7,-9.097,0,0.679,0.274,0,0.0943,0.176,143.451,61022,121809
1TJWMiPWkDkPma4XE2ovhp,nøll,,0.753,0.558,10,-6.707,0,0.0425,0.216,0,0.939,0.576,120.055,202000,1825039
4d0KXg2NHpMnVBSYg4lSFl,lost.mindd,,0.644,0.122,2,-20.526,1,0.0287,0.98,0.936,0.0971,0.241,73.986,106622,213242
7CaCltSC1kWO2ft4ZvTHVT,Vorsa,lo-fi chill,0.682,0.449,7,-10.219,1,0.0318,0.651,0.000575,0.094,0.247,82.465,147827,2777056
26ZGLRIOtKcio6vF5ZVVd1,glaive,glitchcore,0.64,0.526,7,-6.643,1,0.0408,0.00956,0,0.0955,0.526,150.027,121604,477324
5RZt3aBokyH2EEqWBef7uS,XXXTENTACION,emo rap,0.74,0.199,4,-8.575,0,0.0366,0.835,2.05E-06,0.116,0.486,75.013,131215,131214
5PXdLJJWQJTOpfHdPkMsOw,renforshort,alt z,0.769,0.663,1,-5.649,0,0.0395,0.0943,1.12E-06,0.133,0.46,94.966,152470,2898255
6tMwheKgpMHBcHtr8aYMn8,girl in red,alt z,0.456,0.221,2,-16.379,1,0.0307,0.932,0.00527,0.0963,0.374,132.997,180226,720900
6IPwKM3fUUzlElbvKw2sKl,girl in red,alt z,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,184154,184095
7FdvD8jMcvUW5xbxSsQTA8,Luz,alt z,0.505,0.122,11,-12.599,1,0.0527,0.9,0,0.0893,0.372,102.607,296560,1749814
48JLDrm4RGGjvkeyDOO9zN,Atlas in Motion,,0.588,0.291,7,-14.769,1,0.145,0.556,1.04E-05,0.306,0.302,158.022,224168,109250
15MDjoryOggmkMTdh13IGx,Zeph,gen z singer-songwriter,0.386,0.187,1,-15.684,1,0.0435,0.96,0,0.136,0.561,149.888,91207,273600
5jvuDwxowrtKO9CoOdOenf,mj apanay,bedroom r&b,0.757,0.355,5,-9.026,1,0.0892,0.571,0,0.321,0.772,131.768,136023,13677
4WynyWQFMcWEFtdyuPR7mR,Visio,,0.557,0.033,4,-24.657,0,0.0981,0.985,0.913,0.112,0.195,177.098,130142,260284
43zdsphuZLzwA9k4DJhU0I,Billie Eilish,art pop,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,196077,63678
779UN3kabApm2zfqX549vf,Sasha Alex Sloan,alt z,0.626,0.453,7,-9.295,1,0.0306,0.816,1.91E-06,0.0904,0.494,129.958,218093,2522692
3yZueO8TUXxGNettYqIRKw,SVMP,lo-fi chill,0.561,0.364,7,-11.111,1,0.0286,0.812,8.94E-06,0.268,0.233,137.911,101101,101100
1TQGVAi1Hx83KDczqwNJZX,contradash,,0.607,0.872,1,-4.858,0,0.105,0.105,0,0.333,0.831,160.014,162242,30164
5kkSbXjKeAxmDllVqAjDq6,mehro,gen z singer-songwriter,0.766,0.265,7,-12.35,1,0.0315,0.904,0.0492,0.0899,0.369,136.063,163385,490152
0WHLAdmj06siT3xEB4gU5N,blackbear,pop,0.685,0.783,7,-4.833,1,0.0779,0.16,0,0.182,0.804,101.134,187811,187734
07c4PaAD3aPavDfZxeHZoY,Saint Harison,,0.347,0.227,8,-8.954,1,0.0333,0.952,1.55E-06,0.11,0.307,169.238,196734,1929132
